call_id,customer_id,tower_id,call_type,duration_sec,cost,dropped_flag,call_date
CALL_0065259,9102-IAYHT,TOWER_050,Data,1642,34.77,0,2026-01-19
CALL_0065260,5172-MIGPM,TOWER_018,Data,3573,34.9,0,2025-06-18
CALL_0065261,1373-ORVIZ,TOWER_013,Voice,1346,8.55,0,2025-11-24
CALL_0065262,7627-JKIAZ,TOWER_017,SMS,2054,7.42,0,2025-12-24
CALL_0065263,4538-WNTMJ,TOWER_011,SMS,802,6.17,0,2025-06-27
CALL_0065264,2245-ADZFJ,TOWER_008,Data,978,21.93,0,2025-12-18
CALL_0065265,2775-SEFEE,TOWER_049,SMS,2086,0.56,0,2025-11-10
CALL_0065266,6330-JKLPC,TOWER_015,Data,2500,16.8,0,2025-12-16
CALL_0065267,6537-OTKMY,TOWER_015,SMS,1851,24.38,0,2025-09-22
CALL_0065268,0308-IVGOK,TOWER_009,Data,2668,45.98,0,2025-07-18
CALL_0065269,7634-WSWDB,TOWER_022,Voice,2072,11.87,0,2025-07-12
CALL_0065270,3439-GVUSX,TOWER_018,Data,2068,44.55,0,2025-12-31
CALL_0065271,1304-NECVQ,TOWER_024,SMS,612,31.48,0,2026-03-03
CALL_0065272,3703-TTEPD,TOWER_009,Data,184,0.36,0,2025-12-02
CALL_0065273,8917-SZTTJ,TOWER_036,SMS,3302,7.16,0,2025-12-19
CALL_0065274,5989-PGKJB,TOWER_043,Data,2145,5.05,0,2026-04-16
CALL_0065275,7579-KKLOE,TOWER_004,SMS,1013,41.17,0,2025-09-28
CALL_0065276,4208-UFFGW,TOWER_013,SMS,1008,46.66,0,2025-09-22
CALL_0065277,4816-OKWNX,TOWER_012,SMS,2292,6.27,0,2025-09-29
CALL_0065278,6527-PZFPV,TOWER_028,Data,1384,34.13,0,2025-10-14
CALL_0065279,8348-JLBUG,TOWER_048,Voice,2259,47.71,0,2025-09-30
CALL_0065280,3301-VKTGC,TOWER_022,Data,185,17.88,0,2026-01-21
CALL_0065281,0374-FIUCA,TOWER_011,Data,3500,27.09,0,2025-09-06
CALL_0065282,9308-ANMVE,TOWER_040,Data,1288,1.69,0,2026-04-09
CALL_0065283,4329-YPDDQ,TOWER_045,Data,775,20.45,0,2025-07-12
CALL_0065284,4116-TZAQJ,TOWER_050,Voice,1334,39.54,0,2025-09-13
CALL_0065285,4695-VADHF,TOWER_037,Data,2080,21.99,0,2025-11-10
CALL_0065286,7028-DVOIQ,TOWER_039,SMS,2378,32.98,0,2025-05-13
CALL_0065287,0114-PEGZZ,TOWER_025,Data,3576,6.07,0,2025-11-19
CALL_0065288,5327-CNLUQ,TOWER_046,Voice,2478,12.87,0,2025-09-01
CALL_0065289,0485-ZBSLN,TOWER_008,Voice,680,25.36,0,2026-03-03
CALL_0065290,6210-KBBPI,TOWER_035,Data,1018,41.42,0,2025-10-25
CALL_0065291,9777-WJJPR,TOWER_009,Voice,3549,34.79,0,2026-01-15
CALL_0065292,1764-VUUMT,TOWER_050,Data,2633,2.92,0,2025-10-07
CALL_0065293,4018-KJYUY,TOWER_007,Voice,2815,6.67,0,2025-07-26
CALL_0065294,5286-YHCVC,TOWER_004,Voice,253,19.29,0,2025-05-11
CALL_0065295,9985-MWVIX,TOWER_048,Voice,371,44.33,0,2025-09-08
CALL_0065296,4418-LZMSV,TOWER_026,Voice,3116,34.09,0,2025-06-06
CALL_0065297,3055-MJDSB,TOWER_036,Data,359,46.42,0,2025-12-07
CALL_0065298,5396-IZEPB,TOWER_006,Voice,2328,17.49,0,2026-04-09
CALL_0065299,5515-RUGKN,TOWER_022,SMS,621,14.15,0,2026-04-04
CALL_0065300,0384-RVBPI,TOWER_033,SMS,2143,20.78,0,2026-01-10
CALL_0065301,0301-FIDRB,TOWER_007,SMS,557,15.66,0,2026-04-07
CALL_0065302,0089-IIQKO,TOWER_011,SMS,1561,19.75,1,2025-07-21
CALL_0065303,5982-XMDEX,TOWER_044,Data,2764,7.17,0,2025-08-29
CALL_0065304,0345-XMMUG,TOWER_049,Data,3195,36.18,0,2025-12-24
CALL_0065305,1980-KXVPM,TOWER_030,Voice,1244,3.46,1,2025-08-18
CALL_0065306,9639-BUJXT,TOWER_015,Voice,1543,13.95,0,2025-10-01
CALL_0065307,8590-OHDIW,TOWER_043,Voice,2666,21.23,0,2025-05-07
CALL_0065308,4751-ERMAN,TOWER_008,Data,1671,5.86,0,2025-10-19
CALL_0065309,3363-EWLGO,TOWER_027,SMS,2921,3.8,0,2026-01-27
CALL_0065310,7816-VGHTO,TOWER_016,Voice,1647,44.89,0,2025-09-02
CALL_0065311,7542-CYDDM,TOWER_033,Voice,2022,34.62,0,2025-08-30
CALL_0065312,8623-ULFNQ,TOWER_044,Voice,3153,39.45,0,2025-07-07
CALL_0065313,6769-DYBQN,TOWER_034,Voice,1112,7.96,1,2026-03-19
CALL_0065314,5989-PGKJB,TOWER_039,SMS,2503,22.33,0,2025-09-28
CALL_0065315,0621-TWIEM,TOWER_038,SMS,139,40.77,1,2026-01-16
CALL_0065316,2789-HQBOU,TOWER_005,SMS,3418,17.29,0,2025-12-07
CALL_0065317,2235-EZAIK,TOWER_031,Voice,1922,30.3,0,2026-02-02
CALL_0065318,4115-BNPJY,TOWER_040,Voice,990,9.81,0,2026-03-18
CALL_0065319,6791-YBNAK,TOWER_044,Voice,1890,3.85,0,2025-09-04
CALL_0065320,2208-MPXIO,TOWER_024,Voice,836,48.09,0,2026-01-31
CALL_0065321,8623-TMRBY,TOWER_047,SMS,2882,42.0,0,2026-02-18
CALL_0065322,1431-AIDJQ,TOWER_020,Voice,1505,36.58,0,2026-01-03
CALL_0065323,8059-UDZFY,TOWER_011,Voice,3327,5.15,0,2025-07-03
CALL_0065324,8496-EJAUI,TOWER_030,Data,55,43.58,0,2025-07-17
CALL_0065325,3528-HFRIQ,TOWER_041,SMS,2630,5.97,0,2025-11-01
CALL_0065326,5583-EJXRD,TOWER_037,Data,369,46.17,0,2026-03-24
CALL_0065327,0495-RVCBF,TOWER_024,Data,3145,22.03,1,2025-09-08
CALL_0065328,6981-TDRFT,TOWER_010,SMS,252,33.31,0,2025-07-10
CALL_0065329,8008-ESFLK,TOWER_035,Voice,3536,17.9,0,2026-03-22
CALL_0065330,2041-JIJCI,TOWER_005,Data,147,44.07,0,2026-01-18
CALL_0065331,8461-EFQYM,TOWER_043,Voice,1341,30.99,0,2026-04-01
CALL_0065332,2482-CZGBB,TOWER_019,Voice,1846,1.77,0,2026-02-19
CALL_0065333,2167-FQSTQ,TOWER_035,SMS,2102,40.05,0,2026-01-02
CALL_0065334,3066-RRJIO,TOWER_022,Voice,1109,15.24,1,2025-12-26
CALL_0065335,8434-VGEQQ,TOWER_037,SMS,2383,18.78,0,2025-12-26
CALL_0065336,7993-PYKOF,TOWER_010,Data,1400,6.62,0,2025-07-02
CALL_0065337,3692-JHONH,TOWER_004,Data,1251,2.9,0,2025-05-12
CALL_0065338,0484-JPBRU,TOWER_008,SMS,1671,35.5,0,2025-06-01
CALL_0065339,2788-CJQAQ,TOWER_026,Voice,3597,46.54,0,2025-12-24
CALL_0065340,4079-WWQQQ,TOWER_004,SMS,1184,21.93,0,2025-07-27
CALL_0065341,7748-UMTRK,TOWER_027,Data,2276,34.96,0,2025-10-16
CALL_0065342,7661-CPURM,TOWER_035,Voice,2036,28.52,0,2026-02-23
CALL_0065343,2462-XIIJB,TOWER_029,Voice,386,25.26,1,2025-06-03
CALL_0065344,9256-JTBNZ,TOWER_048,Data,2693,44.3,0,2026-02-13
CALL_0065345,3316-UWXUY,TOWER_014,Data,3515,24.78,0,2025-12-31
CALL_0065346,9767-FFLEM,TOWER_020,Data,556,10.02,0,2025-12-19
CALL_0065347,3384-CTMSF,TOWER_036,SMS,505,13.05,1,2025-10-13
CALL_0065348,0973-KYVNF,TOWER_019,Voice,129,15.56,0,2025-09-29
CALL_0065349,2900-PHPLN,TOWER_014,Voice,2773,18.9,0,2026-03-10
CALL_0065350,6583-KQJLK,TOWER_009,Voice,594,7.39,0,2025-09-12
CALL_0065351,4910-AQFFX,TOWER_035,SMS,1963,31.39,1,2026-01-06
CALL_0065352,8779-YIQQA,TOWER_015,Voice,1480,35.08,0,2026-01-19
CALL_0065353,1875-QIVME,TOWER_020,SMS,2471,45.91,0,2025-12-08
CALL_0065354,1337-BOZWO,TOWER_020,Voice,1724,28.95,0,2025-12-03
CALL_0065355,3769-MHZNV,TOWER_049,SMS,3408,10.43,0,2026-03-24
CALL_0065356,6400-BWQKW,TOWER_010,Data,1780,32.04,0,2026-03-23
CALL_0065357,2740-TVLFN,TOWER_019,SMS,150,42.51,0,2026-04-24
CALL_0065358,7595-EUIVN,TOWER_049,Voice,3032,37.82,1,2025-12-21
CALL_0065359,3445-HXXGF,TOWER_020,Voice,1913,29.36,1,2025-12-04
CALL_0065360,5947-SGKCL,TOWER_008,Voice,2275,35.12,0,2025-05-22
CALL_0065361,0795-LAFGP,TOWER_027,SMS,2193,2.92,0,2026-02-07
CALL_0065362,3118-UHVVQ,TOWER_009,Data,2414,20.89,0,2025-05-02
CALL_0065363,6439-LAJXL,TOWER_020,Voice,1245,29.68,0,2026-03-23
CALL_0065364,1852-QSWCD,TOWER_043,SMS,2945,6.51,0,2025-07-18
CALL_0065365,6701-DHKWQ,TOWER_005,Data,2181,38.27,1,2025-08-15
CALL_0065366,1600-DILPE,TOWER_015,Data,3000,26.52,0,2025-07-14
CALL_0065367,6568-POCUI,TOWER_026,Data,3027,11.4,0,2025-07-31
CALL_0065368,9840-DVNDC,TOWER_017,SMS,3544,28.15,1,2025-05-23
CALL_0065369,7024-OHCCK,TOWER_015,Voice,2611,7.76,0,2025-09-07
CALL_0065370,7971-HLVXI,TOWER_018,Data,358,9.83,0,2025-08-25
CALL_0065371,1196-AMORA,TOWER_047,Voice,3061,39.49,0,2025-09-20
CALL_0065372,3001-UNBTL,TOWER_008,Voice,3460,21.23,0,2025-12-11
CALL_0065373,6689-VRRTK,TOWER_020,SMS,125,31.43,0,2026-01-26
CALL_0065374,0516-WJVXC,TOWER_033,SMS,2885,39.72,0,2025-07-05
CALL_0065375,5473-KHBPS,TOWER_036,Voice,2433,29.26,0,2025-11-05
CALL_0065376,9432-VOFYX,TOWER_040,SMS,1475,35.49,0,2025-11-06
CALL_0065377,6586-PSJOX,TOWER_015,Data,1929,40.76,0,2025-11-23
CALL_0065378,2983-ZANRP,TOWER_023,Voice,2193,24.47,0,2026-03-20
CALL_0065379,6496-JDSSB,TOWER_015,SMS,1399,26.9,0,2025-05-01
CALL_0065380,3498-LZGQZ,TOWER_011,SMS,3570,27.09,0,2025-11-04
CALL_0065381,3059-NGMXB,TOWER_015,SMS,2002,5.94,0,2025-10-24
CALL_0065382,2230-XTUWL,TOWER_006,Data,2486,46.75,0,2025-05-27
CALL_0065383,6179-GJPSO,TOWER_020,Data,1342,49.93,1,2025-08-23
CALL_0065384,8409-WQJUX,TOWER_044,Voice,691,8.49,0,2026-02-18
CALL_0065385,1963-VAUKV,TOWER_001,Voice,657,44.91,0,2026-01-20
CALL_0065386,1051-GEJLJ,TOWER_001,SMS,560,15.65,0,2026-04-01
CALL_0065387,5709-LVOEQ,TOWER_043,SMS,1105,13.28,0,2025-07-03
CALL_0065388,9821-POOTN,TOWER_022,Voice,3367,25.73,1,2025-06-17
CALL_0065389,4013-TLDHQ,TOWER_002,Voice,2040,17.38,1,2025-06-26
CALL_0065390,4654-DLAMQ,TOWER_003,SMS,2447,14.71,1,2026-04-25
CALL_0065391,4774-HHGGS,TOWER_007,SMS,2591,35.2,0,2026-01-13
CALL_0065392,3639-XJHKQ,TOWER_023,Data,3233,49.03,0,2025-10-15
CALL_0065393,3643-AHCFP,TOWER_030,Data,37,31.09,0,2026-04-15
CALL_0065394,9411-TPQQV,TOWER_033,Data,2046,42.44,0,2025-08-15
CALL_0065395,0048-PIHNL,TOWER_030,Voice,1048,35.21,0,2026-04-25
CALL_0065396,7346-MEDWM,TOWER_030,SMS,1034,6.31,0,2025-07-17
CALL_0065397,7928-VJYAB,TOWER_030,SMS,3018,37.85,0,2025-06-13
CALL_0065398,7890-VYYWG,TOWER_026,Voice,113,14.42,0,2025-10-07
CALL_0065399,3345-JHUEO,TOWER_041,SMS,271,4.3,0,2025-11-26
CALL_0065400,6259-WJQLC,TOWER_015,SMS,2061,29.31,0,2026-01-17
CALL_0065401,2525-GVKQU,TOWER_018,SMS,2742,45.03,1,2025-06-21
CALL_0065402,2983-ZANRP,TOWER_014,Voice,1009,44.62,0,2026-01-16
CALL_0065403,5913-INRQV,TOWER_040,SMS,615,31.76,1,2025-09-03
CALL_0065404,0336-PIKEI,TOWER_032,Data,73,1.89,0,2026-02-10
CALL_0065405,8883-ANODQ,TOWER_001,SMS,1303,32.7,0,2025-07-18
CALL_0065406,4718-WXBGI,TOWER_015,Data,1597,43.5,0,2025-12-01
CALL_0065407,7593-JNWRU,TOWER_022,Data,491,33.99,0,2025-09-26
CALL_0065408,3963-RYFNS,TOWER_038,Voice,313,49.45,0,2026-01-21
CALL_0065409,6179-GJPSO,TOWER_035,SMS,2823,27.86,0,2025-12-14
CALL_0065410,7596-LDUXP,TOWER_036,Voice,2530,2.34,0,2026-02-21
CALL_0065411,0100-DUVFC,TOWER_039,Voice,3376,48.7,0,2026-02-16
CALL_0065412,1699-HPSBG,TOWER_002,Voice,2404,7.21,0,2025-06-03
CALL_0065413,4644-PIZRT,TOWER_050,Voice,3214,23.46,0,2025-12-09
CALL_0065414,1444-VVSGW,TOWER_048,Voice,2091,12.55,1,2025-12-20
CALL_0065415,8124-NZVGJ,TOWER_026,Data,2141,26.19,0,2025-06-16
CALL_0065416,8028-PNXHQ,TOWER_049,Data,2739,39.48,1,2025-09-18
CALL_0065417,0374-IOEGQ,TOWER_045,SMS,3056,25.47,0,2026-01-15
CALL_0065418,1194-HVAIF,TOWER_021,Data,3256,44.9,0,2026-02-19
CALL_0065419,1752-OZXFY,TOWER_026,Voice,2544,44.76,0,2026-04-12
CALL_0065420,8048-DSDFQ,TOWER_030,Voice,3504,14.46,0,2025-06-01
CALL_0065421,4957-TIALW,TOWER_028,Voice,316,28.8,0,2026-03-26
CALL_0065422,4248-QPAVC,TOWER_017,SMS,2990,8.73,0,2025-07-29
CALL_0065423,9938-EKRGF,TOWER_029,Data,2139,32.65,0,2025-08-18
CALL_0065424,1492-QGCLU,TOWER_047,Data,2200,0.2,0,2025-07-09
CALL_0065425,5468-BPMMO,TOWER_001,Voice,1417,38.07,0,2026-01-13
CALL_0065426,8059-UDZFY,TOWER_040,SMS,2901,11.08,0,2026-03-21
CALL_0065427,2642-MAWLJ,TOWER_025,SMS,1288,38.24,0,2025-12-21
CALL_0065428,1194-SPVSP,TOWER_023,Voice,1219,30.55,0,2025-11-25
CALL_0065429,6734-CKRSM,TOWER_036,SMS,2951,20.09,0,2025-05-31
CALL_0065430,0422-UXFAP,TOWER_003,Data,906,14.45,0,2026-01-03
CALL_0065431,3097-NNSPB,TOWER_019,Data,3339,49.16,0,2026-03-08
CALL_0065432,0376-OIWME,TOWER_027,Voice,1045,9.76,0,2025-08-25
CALL_0065433,5552-ZNFSJ,TOWER_027,Data,576,18.08,0,2025-12-10
CALL_0065434,3519-ZKXGG,TOWER_027,Voice,2189,4.14,0,2026-02-24
CALL_0065435,4013-UBXWQ,TOWER_020,Voice,2860,27.67,1,2026-04-19
CALL_0065436,5747-PMBSQ,TOWER_028,Voice,1352,35.94,0,2026-04-19
CALL_0065437,9184-GALIL,TOWER_046,SMS,334,0.46,0,2026-02-27
CALL_0065438,0562-HKHML,TOWER_005,SMS,3531,8.66,0,2025-10-16
CALL_0065439,5345-BMKWB,TOWER_040,Voice,1599,8.89,0,2025-07-06
CALL_0065440,5859-HZYLF,TOWER_008,Data,3524,39.82,0,2025-10-14
CALL_0065441,7520-HQWJU,TOWER_035,Data,3450,28.5,0,2025-10-07
CALL_0065442,9150-HEPMB,TOWER_038,Data,1841,30.36,0,2026-03-07
CALL_0065443,2688-BHGOG,TOWER_035,Voice,1928,39.55,0,2025-09-10
CALL_0065444,5751-USDBL,TOWER_026,Voice,2205,21.66,1,2026-02-01
CALL_0065445,4791-QRGMF,TOWER_014,SMS,341,26.97,1,2025-12-12
CALL_0065446,3373-YZZYM,TOWER_020,SMS,3034,21.9,0,2025-09-01
CALL_0065447,6937-GCDGQ,TOWER_016,Data,3279,19.58,0,2026-04-07
CALL_0065448,1106-HRLKZ,TOWER_026,Data,621,47.55,1,2025-10-02
CALL_0065449,0363-QJVFX,TOWER_008,Voice,3101,3.22,0,2026-03-03
CALL_0065450,7018-FPXHH,TOWER_025,SMS,3328,20.64,0,2026-02-11
CALL_0065451,8865-TNMNX,TOWER_041,Data,2308,18.42,0,2025-08-03
CALL_0065452,9391-YZEJW,TOWER_028,Voice,2616,18.32,0,2025-12-03
CALL_0065453,7024-OHCCK,TOWER_014,Voice,2520,0.91,1,2025-04-28
CALL_0065454,7184-LRUUR,TOWER_042,Voice,1012,19.21,0,2025-08-16
CALL_0065455,6919-ELBGL,TOWER_029,SMS,787,14.86,0,2026-04-17
CALL_0065456,9701-CDXHR,TOWER_026,SMS,1279,40.16,0,2026-04-27
CALL_0065457,4134-BSXLX,TOWER_041,Data,1420,37.18,0,2026-02-26
CALL_0065458,8734-FNWVH,TOWER_033,Data,929,22.21,0,2025-06-06
CALL_0065459,8901-HJXTF,TOWER_011,Data,862,22.07,1,2025-11-02
CALL_0065460,6424-ELEYH,TOWER_024,Data,890,40.75,0,2025-08-27
CALL_0065461,9529-OFXHY,TOWER_020,SMS,2450,7.3,0,2025-04-27
CALL_0065462,8903-XEBGX,TOWER_023,Voice,3324,28.34,0,2025-06-09
CALL_0065463,2378-VTKDH,TOWER_036,Data,2728,49.38,0,2026-03-23
CALL_0065464,1406-PUQVY,TOWER_050,Voice,1613,5.84,0,2025-10-10
CALL_0065465,5982-XMDEX,TOWER_049,Data,1298,13.18,0,2025-09-09
CALL_0065466,2001-MCUUW,TOWER_010,SMS,1780,33.95,0,2025-08-28
CALL_0065467,9715-WZCLW,TOWER_021,Voice,1174,9.14,0,2025-12-02
CALL_0065468,1143-NMNQJ,TOWER_039,SMS,2759,1.65,0,2025-08-03
CALL_0065469,2332-EFBJY,TOWER_048,Voice,1726,5.63,0,2025-06-11
CALL_0065470,4572-DVCGN,TOWER_025,SMS,2247,43.38,0,2026-02-05
CALL_0065471,9972-VAFJJ,TOWER_025,Data,3182,37.73,0,2025-12-09
CALL_0065472,0168-XZKBB,TOWER_033,Data,3554,25.05,0,2025-09-17
CALL_0065473,6432-TWQLB,TOWER_031,Data,82,23.92,1,2025-06-23
CALL_0065474,2013-SGDXK,TOWER_023,SMS,3167,23.42,0,2025-07-07
CALL_0065475,3855-ONCAR,TOWER_047,Voice,3154,9.04,0,2026-04-23
CALL_0065476,0854-UYHZD,TOWER_043,Voice,2291,40.22,0,2025-12-15
CALL_0065477,2692-BUCFV,TOWER_044,Voice,2729,33.68,0,2025-11-11
CALL_0065478,7710-JSYOA,TOWER_041,Data,933,25.81,0,2026-02-14
CALL_0065479,8819-WFGGJ,TOWER_041,Voice,1722,49.2,0,2025-09-15
CALL_0065480,3104-OWCGK,TOWER_035,Voice,1679,40.52,0,2025-12-05
CALL_0065481,7880-XSOJX,TOWER_024,SMS,1821,25.44,0,2025-10-03
CALL_0065482,2516-XSJKX,TOWER_028,Voice,3015,2.91,0,2025-11-09
CALL_0065483,5774-QPLTF,TOWER_014,Voice,2285,35.34,0,2025-11-22
CALL_0065484,9359-JANWS,TOWER_041,Voice,1621,35.54,0,2025-05-08
CALL_0065485,8311-UEUAB,TOWER_049,SMS,1603,27.43,0,2025-09-19
CALL_0065486,6693-DJWTY,TOWER_024,SMS,544,0.49,1,2025-05-29
CALL_0065487,1336-EZFZY,TOWER_046,Voice,1927,49.21,0,2025-07-16
CALL_0065488,3620-MWJNE,TOWER_042,Data,3427,42.47,0,2026-03-13
CALL_0065489,9894-QMIMJ,TOWER_048,Voice,354,5.64,0,2025-09-25
CALL_0065490,6087-MVHJH,TOWER_015,Data,3020,25.01,0,2026-04-26
CALL_0065491,7781-EWARA,TOWER_012,SMS,3147,28.58,0,2025-07-28
CALL_0065492,5699-BNCAS,TOWER_022,Voice,3364,20.7,0,2025-11-13
CALL_0065493,9408-SSNVZ,TOWER_031,Voice,3139,45.05,0,2026-01-05
CALL_0065494,5527-ACHSO,TOWER_033,SMS,3212,2.56,0,2025-10-23
CALL_0065495,6352-GIGGQ,TOWER_030,Data,3,7.98,0,2026-02-03
CALL_0065496,3466-WAESX,TOWER_036,Voice,711,0.75,0,2026-04-23
CALL_0065497,2921-XWDJH,TOWER_005,Voice,1913,27.96,0,2026-01-31
CALL_0065498,4640-UHDOS,TOWER_045,SMS,1543,33.49,1,2025-08-28
CALL_0065499,5998-VVEJY,TOWER_007,Data,1805,48.89,0,2025-06-12
CALL_0065500,9154-QDGTH,TOWER_012,SMS,2377,35.88,0,2026-01-15
CALL_0065501,1656-DRSMG,TOWER_014,Data,200,2.58,0,2025-09-07
CALL_0065502,6223-DHJGV,TOWER_013,Voice,3035,12.65,0,2025-05-01
CALL_0065503,5133-VRSAB,TOWER_021,Data,2281,49.55,0,2026-02-22
CALL_0065504,9680-NIAUV,TOWER_046,Data,2314,23.33,0,2026-04-24
CALL_0065505,6585-WCEWR,TOWER_042,Data,1740,22.8,0,2026-02-18
CALL_0065506,1257-SXUXQ,TOWER_034,SMS,3463,14.42,0,2025-06-17
CALL_0065507,5995-SNNEW,TOWER_025,Voice,833,33.73,0,2025-08-25
CALL_0065508,5846-QFDFI,TOWER_004,Voice,2600,28.6,0,2026-02-07
CALL_0065509,6035-RIIOM,TOWER_047,SMS,1519,3.67,0,2025-06-18
CALL_0065510,3262-EIDHV,TOWER_043,Voice,2973,27.59,0,2025-05-03
CALL_0065511,0596-BQCEQ,TOWER_025,Data,381,34.18,1,2025-11-16
CALL_0065512,6284-KMNUF,TOWER_050,Data,1236,37.52,0,2025-09-25
CALL_0065513,9638-JIQYA,TOWER_014,Voice,620,11.87,0,2025-12-30
CALL_0065514,8735-IJJEG,TOWER_010,SMS,2791,5.54,0,2025-11-11
CALL_0065515,2393-DIVAI,TOWER_018,Voice,1918,20.67,0,2025-06-19
CALL_0065516,4710-FDUIZ,TOWER_019,SMS,1294,29.12,0,2026-01-19
CALL_0065517,8016-ZMGMO,TOWER_008,SMS,219,37.16,1,2025-08-27
CALL_0065518,2954-PIBKO,TOWER_013,Data,2025,18.74,1,2025-06-29
CALL_0065519,3926-YZVVX,TOWER_032,SMS,2669,30.8,0,2025-11-04
CALL_0065520,7446-YPODE,TOWER_034,Voice,1,46.63,1,2025-06-07
CALL_0065521,7268-IGMFD,TOWER_047,Voice,807,29.13,0,2025-06-29
CALL_0065522,5939-XAIXZ,TOWER_030,Voice,3292,8.83,0,2026-04-16
CALL_0065523,7858-GTZSP,TOWER_028,Voice,1044,48.6,0,2025-12-05
CALL_0065524,0771-WLCLA,TOWER_015,Voice,1677,17.17,0,2025-05-25
CALL_0065525,5879-SESNB,TOWER_032,Data,1917,18.88,0,2025-08-08
CALL_0065526,2410-CIYFZ,TOWER_050,Data,1002,10.03,0,2026-03-10
CALL_0065527,4713-ZBURT,TOWER_004,SMS,1718,33.94,0,2026-01-31
CALL_0065528,7850-VWJUU,TOWER_049,SMS,1502,40.83,0,2025-11-20
CALL_0065529,3094-JOJAI,TOWER_021,Data,1258,20.19,1,2026-03-18
CALL_0065530,2506-CLAKW,TOWER_037,SMS,352,43.2,1,2025-09-01
CALL_0065531,7129-ACFOG,TOWER_027,SMS,2869,38.54,0,2026-01-20
CALL_0065532,6349-JDHQP,TOWER_026,Data,1342,39.35,0,2025-08-30
CALL_0065533,2475-MROZF,TOWER_029,Voice,2103,31.02,0,2025-10-15
CALL_0065534,2167-FQSTQ,TOWER_041,Voice,2553,20.95,0,2025-09-30
CALL_0065535,9552-TGUZV,TOWER_008,Voice,2824,1.69,1,2026-02-17
CALL_0065536,4570-QHXHL,TOWER_002,Data,2825,28.65,0,2025-11-23
CALL_0065537,6741-EGCBI,TOWER_003,Data,1000,45.34,0,2025-05-19
CALL_0065538,5956-VKDTT,TOWER_019,Data,1212,18.23,0,2025-06-29
CALL_0065539,5440-FLBQG,TOWER_034,SMS,2718,44.97,0,2025-08-07
CALL_0065540,6142-VSJQO,TOWER_021,Voice,3406,37.97,0,2025-12-21
CALL_0065541,1591-MQJTP,TOWER_009,SMS,2293,20.21,0,2026-04-02
CALL_0065542,5593-SUAOO,TOWER_016,Voice,2686,14.87,0,2026-02-04
CALL_0065543,7945-PRBVF,TOWER_013,Data,2018,47.69,0,2025-10-11
CALL_0065544,0822-GAVAP,TOWER_014,SMS,847,48.53,1,2026-03-02
CALL_0065545,9659-ZTWSM,TOWER_044,SMS,1374,0.7,0,2026-02-05
CALL_0065546,6727-IOTLZ,TOWER_036,SMS,2546,49.87,0,2025-06-27
CALL_0065547,7245-NIIWQ,TOWER_026,Data,1474,34.5,1,2025-04-28
CALL_0065548,0537-QYZZN,TOWER_023,SMS,2801,48.42,0,2025-10-28
CALL_0065549,1627-AFWVJ,TOWER_042,Data,1736,23.75,0,2025-11-10
CALL_0065550,2465-BLLEU,TOWER_026,SMS,2131,44.46,0,2025-08-28
CALL_0065551,8132-YPVBX,TOWER_031,Voice,568,14.77,0,2026-01-09
CALL_0065552,6907-NZZIJ,TOWER_047,Voice,1087,2.73,0,2025-05-21
CALL_0065553,4827-USJHP,TOWER_046,SMS,1280,13.86,0,2025-12-15
CALL_0065554,7488-MXJIV,TOWER_046,Data,1477,31.35,0,2025-08-27
CALL_0065555,4430-YHXGG,TOWER_017,Data,741,37.65,0,2025-04-29
CALL_0065556,9136-ALYBR,TOWER_046,Data,3234,15.18,0,2026-03-25
CALL_0065557,1955-IBMMB,TOWER_016,Voice,293,38.77,0,2025-11-01
CALL_0065558,5018-LXQQG,TOWER_010,Data,2730,19.57,0,2025-12-13
CALL_0065559,5453-YBTWV,TOWER_008,Voice,356,45.38,0,2025-07-04
CALL_0065560,4654-ULTTN,TOWER_047,SMS,1779,41.88,0,2026-03-28
CALL_0065561,5696-JVVQY,TOWER_041,Voice,1943,3.97,0,2025-06-25
CALL_0065562,2660-EMUBI,TOWER_019,Data,1420,47.09,0,2026-04-23
CALL_0065563,4316-XCSLJ,TOWER_019,Voice,780,39.52,0,2025-11-27
CALL_0065564,3346-BRMIS,TOWER_050,Voice,1475,11.21,0,2025-09-23
CALL_0065565,1599-EAHXY,TOWER_001,Voice,3372,39.41,0,2025-12-18
CALL_0065566,1699-UOTXU,TOWER_018,SMS,3500,41.84,0,2026-04-14
CALL_0065567,4079-WWQQQ,TOWER_013,Data,434,48.33,0,2026-03-09
CALL_0065568,2073-QBVBI,TOWER_006,Voice,1356,0.41,0,2025-11-19
CALL_0065569,3612-YVGSJ,TOWER_028,SMS,913,1.2,0,2025-06-23
CALL_0065570,5478-JJVZK,TOWER_021,Voice,3393,0.62,0,2025-07-04
CALL_0065571,0056-EPFBG,TOWER_040,SMS,450,42.84,0,2025-07-18
CALL_0065572,6689-VRRTK,TOWER_021,Data,2649,27.59,0,2026-03-06
CALL_0065573,6859-QNXIQ,TOWER_026,Voice,2611,5.04,0,2025-11-26
CALL_0065574,4389-UEFCZ,TOWER_016,Data,1006,39.7,0,2026-03-27
CALL_0065575,3780-YVMFA,TOWER_039,Voice,1687,28.38,0,2025-05-29
CALL_0065576,9412-GHEEC,TOWER_022,Data,1202,45.26,0,2026-01-14
CALL_0065577,9932-WBWIK,TOWER_028,Voice,2385,41.24,0,2026-03-20
CALL_0065578,9534-NSXEM,TOWER_026,SMS,2847,5.74,0,2026-02-08
